"ID","Location","Season","Field","Plot","Field_sampling_date","Species","Planting_Date","Termination_Date","Fresh_Total_BM_kG_ha","Dry_Total_BM_kG_ha","Plant_water_content","Avg_pct_gc","Latitude","Longitude","Source_FQ","Carbohydrate_Perc_Norm","Cellulose_Perc_Norm","Lignin_Perc_Norm","NIRCP","NIRADF","NIRNDF","NIRNFC","Percent_N_NIRS"
"04Red","ES","2022-2023","6730","Red","2023-04-04","Wheat","2022-10-14",NA,4079,792.6509186,80.56628057,83.56,38.90130161,-76.02145392,"4456-4584 4950.xlsx",NA,NA,1.646391,20.1072807,23.7559376,43.4808159,27.39789471,3.217164912
"12Red","ES","2022-2023","7637","Red","2022-12-20","Legume/Cereal","2022-09-24","2023-05-04",2990,850.3937008,71.56231714,67.18,39.025341,-75.947449,"PSA-N_Decomp.xlsx",80.74,15.83,3.43,17.58,15.81,26.81,42.44,2.8128
"12Red","ES","2022-2023","9372","Red","2022-12-20","Legume/Cereal","2022-09-08","2023-03-28",1347,316.7104112,76.49350649,30.38,39.088821,-75.999924,"PSA-N_Decomp.xlsx",82.69,13.81,3.5,20.57,15.05,23.4,45.67,3.2912
"04Red","ES","2022-2023","H4","Red","2023-04-03","Wheat","2022-11-03","2023-04-11",1083,353.455818,67.36672052,37.11,38.84800699,-75.944962,"4456-4584 4950.xlsx",NA,NA,1.7330869,17.9898586,20.1671066,36.5735741,36.91258139,2.878377376
"04Red","ES","2022-2023","H9","Red","2023-04-03","Wheat","2022-11-04","2023-05-19",1402,391.9510061,72.0349563,48.96,38.8545419,-75.96851285,"4456-4584 4950.xlsx",NA,NA,1.577141,19.3292885,21.9038353,38.9517288,32.27124012,3.09268616
"04Yellow","ES","2022-2023","10103","Yellow","2023-04-04","Wheat","2022-10-14",NA,2266,573.928259,74.67181467,55.64,38.90375461,-76.01625752,"4456-4584 4950.xlsx",NA,NA,1.682272,16.2958851,22.2415085,40.8018913,35.36727009,2.607341616
"12Yellow","ES","2022-2023","15549","Yellow","2022-12-20","Triticale","2022-10-29","2023-05-27",663,150.4811899,77.30870712,42.72,39.007004,-75.867622,"PSA-N_Decomp.xlsx",77.47,19.89,2.64,22.21,15.19,29.22,35.63,3.5536
"04Yellow","ES","2022-2023","15549","Yellow","2023-04-04","Triticale","2022-10-29","2023-05-27",8761,1592.300962,81.82544438,92.31,39.00750003,-75.86660797,"4456-4584 4950.xlsx",NA,NA,1.718727,20.9919491,25.0330505,49.535202,22.31206814,3.358711856
"04Yellow","ES","2022-2023","16995","Yellow","2023-04-04","CerealRye","2022-10-20","2023-04-07",2810,794.4006999,71.73100872,5.39,38.8880537,-76.02125498,"4456-4584 4950.xlsx",NA,NA,1.55239,11.0277767,22.4007931,43.7541275,42.12497473,1.764444272
"12Yellow","ES","2022-2023","17789","Yellow","2022-12-20","Wheat","2022-09-20","2023-03-20",425,118.9851269,72.01646091,13.72,39.002445,-76.031929,"PSA-N_Decomp.xlsx",78.24,18.61,3.15,23.8,12.54,27.92,36.31,3.808
"04Yellow","ES","2022-2023","19998","Yellow","2023-04-04","CerealRye","2022-10-31","2023-04-07",2542,731.4085739,71.23193393,7.05,38.87887191,-76.07050289,"4456-4584 4950.xlsx",NA,NA,1.554123,14.3632584,21.3895817,39.9383392,39.70551604,2.298121344
"12Yellow","ES","2022-2023","20140","Yellow","2022-12-20","Triticale","2022-10-18","2023-06-06",1349,302.712161,77.5616083,69.18,38.996883,-75.867325,"PSA-N_Decomp.xlsx",76.9,20.66,2.44,19.19,16.88,29.73,38.45,3.0704
"04Yellow","ES","2022-2023","20140","Yellow","2023-04-04","Triticale","2022-10-18","2023-06-06",9449,1844.269466,80.48148148,95.16,38.99601373,-75.86681372,"4456-4584 4950.xlsx",NA,NA,1.816825,16.9703369,26.3357601,52.7911568,24.45614718,2.715253904
"12Yellow","ES","2022-2023","20525","Yellow","2022-12-20","CerealRye","2022-09-15","2023-05-19",5277,1242.344707,76.45888594,93.68,38.99585,-75.873222,"PSA-N_Decomp.xlsx",66.79,30.95,2.26,15.54,20.69,37.85,34.89,2.4864
"04Yellow","ES","2022-2023","20525","Yellow","2023-04-04","CerealRye","2022-09-15","2023-05-19",11540,2556.430446,77.84685368,93.7,38.99539139,-75.87371737,"4456-4584 4950.xlsx",NA,NA,1.723093,13.3969841,25.1797485,50.7751389,32.15961262,2.143517456
"12Yellow","ES","2022-2023","2365","Yellow","2022-12-20","Barley","2022-10-10","2023-05-12",241,69.99125109,71.01449275,8.71,39.122036,-75.995636,"PSA-N_Decomp.xlsx",73.55,23.79,2.65,21.53,16.49,31.78,35.24,3.4448
"12Yellow","ES","2022-2023","26049","Yellow","2022-12-20","CerealRye","2022-10-20","2023-04-19",689,188.976378,72.58883249,32.43,39.016354,-75.947861,"PSA-N_Decomp.xlsx",76.84,20.27,2.89,19.98,15.44,30.02,36.46,3.1968
"04Yellow","ES","2022-2023","6730","Yellow","2023-04-04","Wheat","2022-10-14",NA,8817,1462.817148,83.40940663,86.49,38.90064587,-76.02088858,"4456-4584 4950.xlsx",NA,NA,1.261117,22.6546707,25.1484795,45.5260849,23.45705274,3.624747312
"12Yellow","ES","2022-2023","7637","Yellow","2022-12-20","Legume/Cereal","2022-09-24","2023-05-04",3585,934.3832021,73.93850659,67.99,39.025589,-75.948502,"PSA-N_Decomp.xlsx",84.32,12.53,3.15,18.64,15.71,26.33,38.66,2.9824
"12Yellow","ES","2022-2023","9372","Yellow","2022-12-20","Legume/Cereal","2022-09-08","2023-03-28",2219,568.6789151,74.36908517,23.82,39.089897,-75.999771,"PSA-N_Decomp.xlsx",81.95,14.75,3.3,20.09,14.75,24.22,45.05,3.2144
"04Yellow","ES","2022-2023","H4","Yellow","2023-04-03","Wheat","2022-11-03","2023-04-11",1580,348.2064742,77.96234773,49.93,38.84777798,-75.94553398,"4456-4584 4950.xlsx",NA,NA,1.754823,21.1312294,21.1206131,36.1592712,32.63365708,3.380996704
"04Yellow","ES","2022-2023","H9","Yellow","2023-04-03","Wheat","2022-11-04","2023-05-19",3680,906.3867017,75.36852116,41.5,38.85393498,-75.96847497,"4456-4584 4950.xlsx",NA,NA,1.643855,12.7160749,24.5596809,43.2208023,38.07487086,2.034571984
